WELLREGNO,TOPHOLEYDD,TOPHOLEXDD,QUADRANTNO,BLOCKNO,DATUMELEV,WATERDEPTH,Oilp_80_95,Watp_80_95,Oilp_95_10,Watp_95_10,Zone
21/29a- 8,57.15430556,0.699833333,21,29,85,285,0,0,0,0,F
21/29b- 2,57.05086389,0.704316667,21,29,85,294,0,0,0,0,F
21/30- 18,57.02677778,0.97475,21,30,75,314,10932420.6,5336305.2,14212146.78,6937196.76,F
21/30- 2,57.09675,0.864444444,21,30,78,326,1804137.3,1278841.5,2345378.49,1662493.95,F
23/26a- 16,57.091275,2.052583333,23,26,85,284,8921424.6,7668703.8,11597851.98,9969314.94,F
23/26a- 17,57.0145,2.144777778,23,26,85,302,2185307.1,1902916.8,2840899.23,2473791.84,F
23/26b- 8,57.02930278,2.062797222,23,26,86,300,0,0,0,0,F
23/22a- 2,57.17649722,2.225027778,23,22,26,83.5,8921424.6,7668703.8,11597851.98,9969314.94,F
23/22a- 3,57.17969444,2.255527778,23,22,85,278.8,0,0,0,0,F
23/26a- 1,57.082475,2.093383333,23,26,112,276,7407376.2,5783158.8,9629589.06,7518106.44,F
23/26a- 2Z,57.075,2.055,23,26,90,199,10932420.6,5336305.2,14212146.78,6937196.76,F
23/26a- 3,57.05352389,2.063031389,23,26,25.298,89.82,1804137.3,1278841.5,2345378.49,1662493.95,F
23/26a- 6,57.08118611,2.085327778,23,26,82,275.5,8921424.6,7668703.8,11597851.98,9969314.94,F
23/21- 1,57.29438889,2.162777778,23,21,113,282,2185307.1,1902916.8,2840899.23,2473791.84,F
23/21- 2,57.27221389,2.158933333,23,21,85,280,168096.6,58232.7,218525.58,75702.51,F
23/21-T1,57.2875,2.178305556,23,21,90,283,0,0,0,0,F
23/21-T3,57.28754694,2.178170556,23,21,90,277,25734035.7,20650511.7,33454246.41,26845665.21,F
23/21-T5,57.28754694,2.178170556,23,21,90,277,123800.4,18714.6,160940.52,24328.98,F
23/21-T7,57.28754694,2.178170556,23,21,90,277,25376321.7,18627532.2,32989218.21,24215791.86,F
22/30c- 8,57.01220611,1.840047778,22,30,38.499,92.001,11879779.5,6493321.8,15443713.35,8441318.34,F
23/06- 1,57.68472222,2.020602778,23,6,90,285,6221441.7,2049537.6,8087874.21,2664398.88,F
23/11- 3,57.60475,2.088147222,23,11,85,275,729583.2,510908.4,948458.16,664180.92,F
23/11- 2,57.52449167,2.032955556,23,11,85,278,700955.1,140901.3,911241.63,183171.69,F
23/16a- 3,57.37586111,2.012416667,23,16,85,285.3,292143.6,58976.1,379786.68,76668.93,F
23/16a- 5,57.37326389,2.033838889,23,16,84.974,380.25,1983192.3,1112544.9,2578149.99,1446308.37,F
23/16b- 1,57.47341667,2.092769444,23,16,82,272,3278745.9,1203305.4,4262369.67,1564297.02,F
22/27a- 1,57.09805556,1.2335,22,27,82,297,0,0,0,0,F
15/19- 3,58.40236111,0.655388889,15,19,83,489,11879779.5,6493321.8,15443713.35,8441318.34,F
15/19- 5,58.39041667,0.67725,15,19,83,483,6221441.7,2049537.6,8087874.21,2664398.88,F
15/20- 2,58.36534611,0.932374444,15,20,98.4,459.3,729583.2,510908.4,948458.16,664180.92,F
15/20a- 6,58.37851944,0.880772222,15,20,25.91,140,700955.1,140901.3,911241.63,183171.69,F
20/02- 5,57.92019444,-0.744361111,20,2,74,327,671198.4,166776.3,872557.92,216809.19,F
20/02- 6,57.91864722,-0.687958333,20,2,82,333,0,0,0,0,F
20/02- 7Z,57.89178889,-0.600347222,20,2,72,370,0,0,0,0,F
20/03- 1,57.92505556,-0.499244444,20,3,77,374,0,0,0,0,F
20/03- 3,57.90177611,-0.576117778,20,3,84,368,6221441.7,2049537.6,8087874.21,2664398.88,F
31/26- 7,56.15625,3.059805556,31,26,85,236,729583.2,510908.4,948458.16,664180.92,F
21/30- 4,57.16413889,0.846777778,21,30,84,300,700955.1,140901.3,911241.63,183171.69,F
21/30- 6A,57.14844444,0.958277778,21,30,85,317,671198.4,166776.3,872557.92,216809.19,F
21/30- 7Y,57.15633333,0.951666667,21,30,70,313,0,0,0,0,F
21/30- 9,57.1499625,0.940712778,21,30,85,306,0,0,0,0,F
21/30- 10,57.160945,0.940065556,21,30,85,400,0,0,0,0,F
21/30- 12,57.03772222,0.8355,21,30,82,303,0,0,0,0,F
21/30- 14,57.06594444,0.97525,21,30,90,311,0,0,0,0,F
21/30- 17,57.04248611,0.948755556,21,30,86,314,0,0,0,0,F
22/01a- 3,57.91236111,1.124944444,22,1,80,401,0,0,0,0,F
22/01b- 8,57.97152778,1.086,22,1,84,425,0,0,0,0,F
22/01c- 7,57.88751389,1.047230556,22,1,82,406.7,0,0,0,0,F
23/26a- 7,57.05147222,2.060369444,23,26,25.908,90.67,25734035.7,20650511.7,33454246.41,26845665.21,F
23/26a- 9,57.00355,2.111272222,23,26,85,298.4,123800.4,18714.6,160940.52,24328.98,F
23/26a- 12,57.09321667,2.088819444,23,26,85,357,25376321.7,18627532.2,32989218.21,24215791.86,F
15/20a- 8,58.46527778,0.937722222,15,20,85.2,488,11879779.5,6493321.8,15443713.35,8441318.34,F
15/20a- 10,58.43930556,0.897222222,15,20,84.9,465.7,6221441.7,2049537.6,8087874.21,2664398.88,F
15/21- 2,58.27194444,0.075555556,15,21,83,468,729583.2,510908.4,948458.16,664180.92,F
15/21- 4,58.19725,0.10855,15,21,84,462,700955.1,140901.3,911241.63,183171.69,F
15/21a- 7,58.32634722,0.139533333,15,21,100,471,292143.6,58976.1,379786.68,76668.93,F
15/21a- 10,58.18666111,0.076316667,15,21,100,453,1983192.3,1112544.9,2578149.99,1446308.37,F
15/21a- 12,58.19077778,0.141638889,15,21,100,468,3278745.9,1203305.4,4262369.67,1564297.02,F
15/21a- 14,58.18816667,0.159011111,15,21,100,465,0,0,0,0,F
15/21a- 17,58.19771667,0.135088889,15,21,80,459,11879779.5,6493321.8,15443713.35,8441318.34,F
15/21a- 19,58.18702111,0.088853056,15,21,79,453,6221441.7,2049537.6,8087874.21,2664398.88,F
15/21a- 22,58.197375,0.135925,15,21,90,462,729583.2,510908.4,948458.16,664180.92,F
15/21a- 24,58.19725,0.102108333,15,21,80,460,700955.1,140901.3,911241.63,183171.69,F
15/21a- 30,58.18638889,0.089361111,15,21,80,450,671198.4,166776.3,872557.92,216809.19,F
15/21a- 32,58.18656389,0.089272222,15,21,80,459,0,0,0,0,F
15/21a- 34,58.26144444,0.185055556,15,21,91,466,1413,1413,1836.9,1836.9,F
15/21a- 38,58.26033333,0.088361111,15,21,80,457,1589,272,2065.7,353.6,F
15/21a- 39,58.29844444,0.180861111,15,21,90,465,2158,52,2805.4,67.6,F
15/21a- 44,58.24088889,0.1905,15,21,80,462,2233,0,2902.9,0,F
15/21a-A1Z,58.28479167,0.171341667,15,21,88,461,2311,2274,3004.3,2956.2,F
15/21b- 47,58.31503333,0.035786111,15,21,82,457,2647,917,3441.1,1192.1,F
15/21b- 37,58.20819444,0.088861111,15,21,80,455,3066,0,3985.8,0,F
15/22- 3,58.28144444,0.201861111,15,22,82,466,3134,0,4074.2,0,F
15/22- 8,58.29077778,0.254861111,15,22,80,474,3290,0,4277,0,F
28/04b- 1A,56.95668333,0.626169444,28,4,85,308,3386,3386,4401.8,4401.8,F
28/05a- 2,56.98613889,0.8615,28,5,85,315,3389,267,4405.7,347.1,F
28/12- 1,56.58499722,0.232113889,28,12,33,285,4010,3716,5213,4830.8,F
29/01b- 2,56.90313889,1.124555556,29,1,82,293,4116,4116,5350.8,5350.8,F
13/22a-C27Y,58.30747111,-1.7685275,13,22,155,345,4498,209,5847.4,271.7,F
14/19-C32,58.44944444,-0.253333333,14,19,140,360,4995,37,6493.5,48.1,F
14/19-C40,58.44944444,-0.253333333,14,19,141,360,6143,0,7985.9,0,F
14/19-C42,58.44944444,-0.253333333,14,19,141,360,6272,147,8153.6,191.1,F
29/02- 1,56.94552778,1.327638889,29,2,77,310,6713,2912,8726.9,3785.6,F
29/02a- 2,56.85699444,1.299913889,29,2,85,318,6836,6836,8886.8,8886.8,F
29/02a- 4,56.98905556,1.275444444,29,2,86,289,7189,2832,9345.7,3681.6,F
29/03a- 2,56.93294444,1.438166667,29,3,85,321,7464,0,9703.2,0,F
29/04a- 1,56.84361111,1.753888889,29,4,85,315,7835,7835,10185.5,10185.5,F
29/04a- 1A,56.84360278,1.754011111,29,4,85,306,7998,7998,10397.4,10397.4,F
29/05a- 1,56.83863889,1.814694444,29,5,80,300,8537,8452,11098.1,10987.6,F
15/13b- 8,58.59503389,0.432323611,15,13,83,468,11541,109,15003.3,141.7,F
29/05b- 4,56.95386111,1.894805556,29,5,85,303,11812,1069,15355.6,1389.7,F
29/05b- 8,56.94227778,1.904722222,29,5,127.5,429,12988,12988,16884.4,16884.4,F
29/06a- 3,56.83111667,1.111130556,29,6,80,309,13339,13206,17340.7,17167.8,F
29/06a- 6,56.75540278,1.116411111,29,6,83,304,13430,151,17459,196.3,F
29/07- 1,56.786175,1.269738889,29,7,85,305,13448,5226,17482.4,6793.8,F
29/08a- 3,56.75413139,1.541866667,29,8,90,325,13695,7065,17803.5,9184.5,F
29/08b- 2,56.72836111,1.54025,29,8,77,322,14382,88,18696.6,114.4,F
29/09a- 5,56.825425,1.790808333,29,9,90,298,14714,14714,19128.2,19128.2,F
29/09b- 3,56.70752778,1.632605556,29,9,85,320,15189,960,19745.7,1248,F
29/09c- 8,56.73958056,1.664425,29,9,85,305,17953,9175,23338.9,11927.5,F
29/10- 3,56.83124556,1.817736944,29,10,90,299,18223,18223,23689.9,23689.9,F
29/11a- 1,56.651625,1.159730556,29,11,85,305,18300,18300,23790,23790,F
29/13b- 1,56.59809444,1.515677778,29,13,85,315,18872,18872,24533.6,24533.6,F
29/14a- 4,56.52433333,1.630416667,29,14,85,289,19140,19140,24882,24882,F
29/14b- 2,56.627725,1.604630556,29,14,82,306,20792,12866,27029.6,16725.8,F
29/18- 1,56.48238333,1.430719444,29,18,109,301,20845,14226,27098.5,18493.8,F
29/19- 2,56.42586667,1.656694444,29,19,83,301,21133,21133,27472.9,27472.9,F
29/23- 1,56.28138889,1.453611111,29,23,90,268,22505,1888,29256.5,2454.4,F
15/22- 9Z,58.24679194,0.22039,15,22,78,460,23046,138,29959.8,179.4,F
15/22-C1,58.28127028,0.28858,15,22,86,473,24469,445,31809.7,578.5,F
15/23- 2,58.26875,0.528611111,15,23,86,491,24586,796,31961.8,1034.8,F
15/23- 5,58.28833333,0.43425,15,23,86,484,25081,25081,32605.3,32605.3,F
15/23a- 7,58.281,0.488305556,15,23,82,487,25640,17439,33332,22670.7,F
15/23a- 9,58.29952778,0.41875,15,23,83,470,26151,735,33996.3,955.5,F
15/23a- 12,58.27361111,0.525111111,15,23,76,489,30962,10659,40250.6,13856.7,F
15/23b- 10,58.23180556,0.578972222,15,23,86,491,31157,10699,40504.1,13908.7,F
15/24a- 2,58.29223889,0.615347222,15,24,83,496,34676,0,45078.8,0,F
15/24b- 3,58.31325,0.732472222,15,24,87,494,35758,0,46485.4,0,F
15/25a- 2,58.25472222,0.842083333,15,25,85,502,36403,31325,47323.9,40722.5,F
15/25b- 1A,58.28533611,0.970663889,15,25,80,498,37916,18423,49290.8,23949.9,F
15/26a- 2,58.10633333,0.155797222,15,26,91.5,456.5,39103,15486,50833.9,20131.8,F
15/26a- 4,58.09736111,0.167861111,15,26,82,452.6,42124,19,54761.2,24.7,F
15/26a- 6A,58.16355556,0.131222222,15,26,85,0,44791,9909,58228.3,12881.7,F
15/26b- 5,58.02116667,0.026444444,15,26,84.9,423.1,46798,327,60837.4,425.1,F
15/27- 3,58.06353611,0.204275,15,27,77,456,46928,29498,61006.4,38347.4,F
15/28- 1,58.0535,0.511472222,15,28,78,491,47223,23001,61389.9,29901.3,F
15/28a- 3,58.11854222,0.516130278,15,28,83,492,48295,1925,62783.5,2502.5,F
15/29- 1,58.00130556,0.684361111,15,29,64,496,48780,3022,63414,3928.6,F
15/29a- 3,58.09694444,0.669083333,15,29,86,416,49807,632,64749.1,821.6,F
15/29a- 6,58.11082778,0.7465,15,29,80,504,50379,24175,65492.7,31427.5,F
15/30- 10,58.07438889,0.939401389,15,30,109,476,52134,1121,67774.2,1457.3,F
15/30- 2,58.10305833,0.843483333,15,30,77,496,53394,55,69412.2,71.5,F
15/30- 5,58.06986111,0.963194444,15,30,85,472,54816,939,71260.8,1220.7,F
15/30- 7,58.06913889,0.841325,15,30,80,497,54858,22632,71315.4,29421.6,F
20/03- 5,57.89008611,-0.567572222,20,3,77,371,57278,47761,74461.4,62089.3,F
20/04b- 3,57.98955556,-0.227222222,20,4,90,394,58649,58180,76243.7,75634,F
20/05a- 5,57.90422222,-0.010027778,20,5,84.2,400.1,61139,2126,79480.7,2763.8,F
20/05b- 3,57.95125833,-0.140048333,20,5,85,373,61349,52108,79753.7,67740.4,F
20/06- 1,57.78169444,-0.930916667,20,6,76,320,64806,33019,84247.8,42924.7,F
20/07- 2,57.83009444,-0.641638889,20,7,85,368,65137,876,84678.1,1138.8,F
20/08- 3,57.69502778,-0.517,20,8,85,370,66227,1572,86095.1,2043.6,F
20/09- 2,57.75523333,-0.341530556,20,9,99,343,66431,160,86360.3,208,F
20/10- 2,57.66898611,-0.148911111,20,10,111.5,332.9,71238,2482,92609.4,3226.6,F
20/12- 1,57.65997222,-0.661083333,20,12,81,381,75227,229,97795.1,297.7,F
20/15- 1,57.56274444,-0.077841667,20,15,82,332,76802,59,99842.6,76.7,F
21/01- 4,57.90372222,0.032,21,1,77,384,78101,5401,101531.3,7021.3,F
21/01- 6,57.90363056,0.032141667,21,1,81.6,386.3,81459,68205,105896.7,88666.5,F
21/01- 7,57.90383333,0.032138889,21,1,81.6,386.3,83108,10718,108040.4,13933.4,F
21/01a- 9,57.90359944,0.032206944,21,1,26,118,83270,2775,108251,3607.5,F
21/01a- 11,57.90356472,0.032148333,21,1,24.9,117.9,83270,2775,108251,3607.5,F
21/01a- 13,57.91329444,0.002355556,21,1,25,119.5,83270,2775,108251,3607.5,F
21/02- 2,57.93833333,0.353444444,21,2,108,452,83270,2775,108251,3607.5,F
21/02- 4,57.95552778,0.339861111,21,2,81,465,83270,2775,108251,3607.5,F
21/02- 7,57.91347222,0.269888889,21,2,85,440,0,0,0,0,F
21/03- 1A,57.95041667,0.467277778,21,3,89,467.4,0,0,0,0,F
21/03b- 3,57.95283333,0.511555556,21,3,79,465,0,0,0,0,F
21/04b- 5,57.98861111,0.650277778,21,4,110,494,0,0,0,0,F
21/05b- 1,57.87095,0.957519444,21,5,85,430,0,0,0,0,F
14/19a- 19,58.42645,-0.270111111,14,19,77,368,0,0,0,0,F
14/19a-D1,58.432,-0.258916667,14,19,78,361,0,0,0,0,F
14/19a-D3,58.432,-0.258916667,14,19,78,361,0,0,0,0,F
14/19a-D7,58.432,-0.258916667,14,19,164.05,360.91,0,0,0,0,F
22/02- 2,57.88505333,1.378218056,22,2,85,307,0,0,0,0,F
22/02- 4,57.89491667,1.276888889,22,2,85,331,0,0,0,0,F
22/02a- 7,57.96609722,1.209205556,22,2,81,403,0,0,0,0,F
22/02a- 7Z,57.96609611,1.209205556,22,2,81,403,0,0,0,0,F
22/03a- 2,57.94560556,1.440741667,22,3,85,331.9,0,0,0,0,F
22/04- 2,57.98498444,1.715400278,22,4,80,302,0,0,0,0,F
22/05a- 1,57.98872222,1.825277778,22,5,86,295,0,0,0,0,F
22/05a- 6,57.86020278,1.899324444,22,5,80,290,0,0,0,0,F
22/05a- 13,57.87651111,1.898808333,22,5,86,288,47223,23001,61389.9,29901.3,F
22/05b- 2,57.91986111,1.852638889,22,5,82,289,48295,1925,62783.5,2502.5,F
22/05b- 5,57.95682028,1.877901667,22,5,81,293,48780,3022,63414,3928.6,F
22/05b- 8,57.93264167,1.853355556,22,5,81,292,49807,632,64749.1,821.6,F
22/06- 1,57.70813889,1.024047222,22,6,80,422,50379,24175,65492.7,31427.5,F
22/06a- 3,57.71866667,1.037055556,22,6,85.2,301.7,52134,1121,67774.2,1457.3,F
22/06a- 5,57.70924528,1.047027222,22,6,85.3,311.6,53394,55,69412.2,71.5,F
22/06a- 7,57.70038889,1.053638889,22,6,83,306,54816,939,71260.8,1220.7,F
29/25- 1,56.30275278,1.863077778,29,25,78,271,54858,22632,71315.4,29421.6,F
30/01- 1,56.96077222,2.179625,30,1,111,251,57278,47761,74461.4,62089.3,F
30/01c- 6,56.85393611,2.124144444,30,1,25.9,112,58649,58180,76243.7,75634,F
30/02- 1,56.89425,2.210722222,30,2,112,263,61139,2126,79480.7,2763.8,F
30/03a- 1,56.89332778,2.458330556,30,3,85.2,249.2,61349,52108,79753.7,67740.4,F
30/06- 2,56.80981389,2.063888889,30,6,85,285,64806,33019,84247.8,42924.7,F
30/06- 3Z,56.80913889,2.076083333,30,6,70,289,65137,876,84678.1,1138.8,F
30/07a- 3,56.67833333,2.242611111,30,7,90,255,66227,1572,86095.1,2043.6,F
30/07a- 4A,56.69525278,2.352016667,30,7,90,233,66431,160,86360.3,208,F
30/07a- 6,56.67788889,2.302944444,30,7,85,255,71238,2482,92609.4,3226.6,F
30/07a- 9,56.737325,2.307655556,30,7,80,245,75227,229,97795.1,297.7,F
30/11a- 2,56.66091667,2.129222222,30,11,90,278,76802,59,99842.6,76.7,F
30/12- 1,56.65034722,2.382888889,30,12,90.5,332,78101,5401,101531.3,7021.3,F
30/12b- 3,56.51580556,2.275694444,30,12,80,252,81459,68205,105896.7,88666.5,F
30/13- 2,56.61163889,2.452638889,30,13,93,234,83108,10718,108040.4,13933.4,F
30/14- 1,56.56027778,2.635583333,30,14,86,232,83270,2775,108251,3607.5,F
30/16- 3,56.40833889,2.070472222,30,16,78,279,83270,2775,108251,3607.5,F
30/16- 5,56.38666667,2.178780556,30,16,78,268,83270,2775,108251,3607.5,F
30/16- 7,56.48530556,2.146166667,30,16,78,269,0,0,0,0,F
30/16-A7Z,56.40055556,2.063333333,30,16,135,280,0,0,0,0,F
21/05b- 4,57.94990556,0.94175,21,5,77,440,0,0,0,0,F
21/06- 2,57.80265833,0.003883333,21,6,80,359.8,65137,876,84678.1,1138.8,F
21/07- 1,57.71313889,0.238444444,21,7,79,310,66227,1572,86095.1,2043.6,F
21/09- 2,57.75302778,0.721333333,21,9,82,403.4,66431,160,86360.3,208,F
21/09- 4,57.75477778,0.649888889,21,9,85.2,362.4,71238,2482,92609.4,3226.6,F
21/10- 1,57.73065833,0.974775,21,10,110.89,347.77,75227,229,97795.1,297.7,F
22/06a- 12,57.68641667,1.123972222,22,6,75,286,76802,59,99842.6,76.7,F
22/06a-E3,57.71611389,1.032119444,22,6,82,316.5,78101,5401,101531.3,7021.3,F
22/07- 2,57.75793361,1.391359167,22,7,85,86.999,81459,68205,105896.7,88666.5,F
22/08- 1,57.73820556,1.4806,22,8,99,299,83108,10718,108040.4,13933.4,F
22/08a- 3,57.71623333,1.483983333,22,8,85,300,83270,2775,108251,3607.5,F
22/21-D5Y,57.31785389,1.082605278,22,21,86,304,0,0,0,0,F
11/25- 1,58.26468611,-3.081352778,11,25,113,227,0,0,0,0,F
11/30- 2,58.10833333,-3.10075,11,30,112,158,0,0,0,0,F
11/30- 5,58.12244444,-3.089125,11,30,107,163,0,0,0,0,F
11/30- 7,58.12833333,-3.033611111,11,30,109,147,0,0,0,0,F
11/30a- 10,58.126,-3.050833333,11,30,121,147.2,0,0,0,0,F
14/19b- 26,58.3978475,-0.276667778,14,19,83,409,65137,876,84678.1,1138.8,F
14/20- 2,58.34194444,-0.144361111,14,20,82,426,66227,1572,86095.1,2043.6,F
14/20- 4,58.44482222,-0.181105556,14,20,82,423,66431,160,86360.3,208,F
14/20- 6,58.46977778,-0.052166667,14,20,79,452,71238,2482,92609.4,3226.6,F
14/20- 7,58.38380556,-0.040916667,14,20,88,445,75227,229,97795.1,297.7,F
14/20- 10,58.35419444,-0.122055556,14,20,86,437,76802,59,99842.6,76.7,F
14/20- 15,58.40286111,-0.122386111,14,20,80,434,78101,5401,101531.3,7021.3,F
14/20b- 17,58.46425,-0.061444444,14,20,87,355,81459,68205,105896.7,88666.5,F
14/20b- 19Z,58.45809722,-0.184702778,14,20,82,410,83108,10718,108040.4,13933.4,F
14/20b- 21,58.36817222,-0.0799,14,20,82,438,83270,2775,108251,3607.5,F
14/20b- 25A,58.45621111,-0.049408333,14,20,83,443,0,0,0,0,F
15/30- 9,58.06226722,0.945019444,15,30,108,472,0,0,0,0,F
16/08b-A5,58.72214583,1.402041944,16,8,25.9,102.4,856277.1,245778.84,1113160.23,319512.492,F
16/11- 1,58.53396111,1.048297222,16,11,113,459.2,1825057.71,588386.7,2372575.023,764902.71,F
16/12- 1,58.63225,1.23925,16,12,71,414,1279867.05,643661.64,1663827.165,836760.132,F
16/12a- 2,58.54124722,1.248072222,16,12,82.5,422,1392375.6,723739.32,1810088.28,940861.116,F
16/12a- 4,58.59336722,1.267233333,16,12,83,411,4577916.42,1278546.12,5951291.346,1662109.956,F
16/12a- 7,58.51436111,1.268388889,16,12,81,420,31253.67,2006.1,40629.771,2607.93,F
16/12a- 9,58.6154675,1.259626111,16,12,85,415,6784917.93,2546317.08,8820393.309,3310212.204,F
16/12a- 14,58.54136111,1.268611111,16,12,82,417,5833237.41,2723857.2,7583208.633,3541014.36,F
16/12a- 16,58.54130556,1.268722222,16,12,82,418,1964333.7,381706.02,2553633.81,496217.826,F
16/12b- 10,58.65491389,1.399738889,16,12,92,396,1316559.51,832582.26,1711527.363,1082356.938,F
16/13- 1,58.56617778,1.493961111,16,13,77,410,5376712.32,1522340.46,6989726.016,1979042.598,F
16/13a- 2Z,58.571045,1.5087975,16,13,82,417,4827077.64,1126846.62,6275200.932,1464900.606,F
16/13a- 4,58.6453875,1.530095,16,13,82,394,3844264.41,967177.8,4997543.733,1257331.14,F
16/16b- 1,58.34595278,1.167922222,16,16,82,443,46901.61,40201.38,60972.093,52261.794,F
16/17- 2A,58.446325,1.274283333,16,17,85,434,10802.61,9259.38,14043.393,12037.194,F
16/17- 4,58.42827778,1.284138889,16,17,85,437,2003706.81,899891.64,2604818.853,1169859.132,F
16/17- 7,58.37088889,1.302,16,17,85,436,3400079.13,1101579.48,4420102.869,1432053.324,F
16/17- 10,58.36754667,1.304803611,16,17,85,432,1834609.14,737794.98,2384991.882,959133.474,F
16/17- 13,58.47908972,1.276300556,16,17,86,413,2437505.28,966253.32,3168756.864,1256129.316,F
16/17- 15,58.48472222,1.288194444,16,17,82,421,1720649.07,622534.14,2236843.791,809294.382,F
16/17- 18,58.35041667,1.294555556,16,17,82,432,1679217.75,477213.66,2182983.075,620377.758,F
16/17- 20,58.40036111,1.348638889,16,17,82,400,942983.37,495152.46,1225878.381,643698.198,F
16/18- 2,58.38836111,1.40325,16,18,84.9,410,1516169.97,784217.16,1971020.961,1019482.308,F
16/21- 1,58.22355556,1.100997222,16,21,84,477,11522.07,1209.06,14978.691,1571.778,F
16/21a- 3,58.22966667,1.087583333,16,21,83,470,4241711.25,138674.7,5514224.625,180277.11,F
11/30a-A17,58.11530556,-3.085972222,11,30,133,151,2826417.51,123846.3,3674342.763,161000.19,F
21/10- 3A,57.73004722,0.859325,21,10,111,422,3121978.86,24467.4,4058572.518,31807.62,F
21/10- 6,57.77761389,0.828284722,21,10,109.91,541.34,0,244674,0,318076.2,F
21/10-B13,57.74946917,0.915152222,21,10,44.2,122.4,149466.24,999.54,194306.112,1299.402,F
21/10-B18,57.74946917,0.915152222,21,10,44.2,122.4,6527639.16,29694.06,8485930.908,38602.278,F
14/20b- 26A,58.40283472,-0.121677778,14,20,88,434,4050703.44,68999.58,5265914.472,89699.454,F
14/20b-H3,58.40288889,-0.122027778,14,20,79,434,177179.31,4478.76,230333.103,5822.388,F
14/24- 1,58.29708333,-0.381225,14,24,78,442,205679.88,11588.4,267383.844,15064.92,F
14/25b- 2,58.18076111,-0.144183333,14,25,85,516,0,0,0,0,F
14/26- 1,58.03172222,-0.910888889,14,26,79,442,0,0,0,0,F
14/26- 3,58.08766667,-0.935277778,14,26,82,442,0,0,0,0,F
14/29- 1,58.10736111,-0.254722222,14,29,78,411,0,0,0,0,F
14/30- 1,58.131275,-0.179275,14,30,79,429.6,0,0,0,0,F
15/06- 1,58.67580556,0.184886111,15,6,82,495,856277.1,245778.84,1113160.23,319512.492,F
15/08- 1,58.70961667,0.52715,15,8,79,437.9,1825057.71,588386.7,2372575.023,764902.71,F
15/11- 2,58.53325,0.086833333,15,11,78,546,1279867.05,643661.64,1663827.165,836760.132,F
15/12- 1,58.50277778,0.308333333,15,12,109,470,1392375.6,723739.32,1810088.28,940861.116,F
15/12b- 2,58.52305556,0.38115,15,12,82,477,4577916.42,1278546.12,5951291.346,1662109.956,F
22/09- 3,57.74899556,1.783895556,22,9,85,296,31253.67,2006.1,40629.771,2607.93,F
22/10- 1,57.79655111,1.952466667,22,10,76,295,6784917.93,2546317.08,8820393.309,3310212.204,F
22/10a- 4,57.73568611,1.840719444,22,10,90,287,5833237.41,2723857.2,7583208.633,3541014.36,F
22/10a-T10,57.75860806,1.801655833,22,10,80,291,1964333.7,381706.02,2553633.81,496217.826,F
22/10b- 6,57.67528417,1.909149444,22,10,91,288,1316559.51,832582.26,1711527.363,1082356.938,F
22/11- 2,57.66045833,1.050661111,22,11,113,314,5376712.32,1522340.46,6989726.016,1979042.598,F
22/11- 4,57.55618833,1.0228575,22,11,85,312,4827077.64,1126846.62,6275200.932,1464900.606,F
22/11- 6,57.66542222,1.130297222,22,11,83,278,3844264.41,967177.8,4997543.733,1257331.14,F
22/11- 8Z,57.63372222,1.149444444,22,11,83,289,46901.61,40201.38,60972.093,52261.794,F
22/11- 10,57.6025,1.19,22,11,85,270,10802.61,9259.38,14043.393,12037.194,F
22/12a- 1,57.63846389,1.354955556,22,12,25.91,90,2003706.81,899891.64,2604818.853,1169859.132,F
22/12a- 5,57.65936111,1.207147222,22,12,85.2,274.8,3400079.13,1101579.48,4420102.869,1432053.324,F
15/20b- 12Z,58.37467222,0.840555278,15,20,75.459,469.16,1834609.14,737794.98,2384991.882,959133.474,F
21/10-A31,57.73211111,0.972805556,21,10,145.01,0,2437505.28,966253.32,3168756.864,1256129.316,F
21/10-C27,57.72701778,0.847634167,21,10,145.013,416.339,1720649.07,622534.14,2236843.791,809294.382,F
15/30- 1,58.08236111,0.841305556,15,30,77,486,1679217.75,477213.66,2182983.075,620377.758,F
13/22a- 22,58.31618361,-1.666871389,13,22,82,389,942983.37,495152.46,1225878.381,643698.198,F
21/10-D36,57.72258333,0.903222222,21,10,0,0,1516169.97,784217.16,1971020.961,1019482.308,F
22/11- 7,57.63367778,1.149508333,22,11,83,289,11522.07,1209.06,14978.691,1571.778,F
21/10-B28,57.74928194,0.915315,21,10,44.2,122.4,4241711.25,138674.7,5514224.625,180277.11,F
16/17-A7,58.47838278,1.266790833,16,17,204,410,2826417.51,123846.3,3674342.763,161000.19,F
14/19- 29,58.46874833,-0.360751111,14,19,87,416,3121978.86,24467.4,4058572.518,31807.62,F
16/26- 1A,58.10569778,1.143124167,16,26,103,455,0,244674,0,318076.2,F
22/11-N11,57.66288889,1.145555556,22,11,184,278,0,999.54,0,1299.402,F
16/08b-A22,58.72216222,1.402043333,16,8,223,336,149466.24,999.54,194306.112,1299.402,F
15/23b- 14,58.18810278,0.440433333,15,23,86.5,484,6527639.16,29694.06,8485930.908,38602.278,F
39/02- 4,55.84787222,3.271291667,39,2,83,212,4050703.44,68999.58,5265914.472,89699.454,F
16/26- 17,58.05096111,1.0562,16,26,82,455,205679.88,11588.4,267383.844,15064.92,F
16/26- 7,58.0322325,1.128609444,16,26,81,446,0,0,0,0,F
16/21a- 17,58.17258333,1.04075,16,21,88,480,0,0,0,0,F
